vid,frame,avg_cvs,C1,C2,C3,is_ds_keyframe,cvs_annotator_1,cvs_annotator_2,cvs_annotator_3,mask_path,label_path
7,36950,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,36975,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,37000,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
7,37025,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
7,37050,"[0.0,0.0,0.0]",0.0,0.0,0.0,True,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",,
7,37075,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
7,37100,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
7,37125,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
7,37150,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
7,37175,"[0.0,0.0,0.0]",0.0,0.0,0.0,True,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",,
7,37200,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
7,37225,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
7,37250,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
7,37275,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
7,37300,"[0.0,0.0,0.0]",0.0,0.0,0.0,True,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",,
7,37325,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
7,37350,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
7,37375,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
7,37400,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
7,37425,"[0.0,0.0,0.0]",0.0,0.0,0.0,True,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",,
7,37450,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
7,37475,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
7,37500,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,37525,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,37550,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,True,"[0, 0, 0]","[1, 0, 0]","[1, 0, 0]",,
7,37575,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,37600,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,37625,"[0.3333333333333333,0.0,0.0]",0.3333333333333333,0.0,0.0,False,,,,,
7,37650,"[0.3333333333333333,0.0,0.0]",0.3333333333333333,0.0,0.0,False,,,,,
7,37675,"[0.3333333333333333,0.0,0.0]",0.3333333333333333,0.0,0.0,True,"[0, 0, 0]","[1, 0, 0]","[0, 0, 0]",7_37675.npy,7_37675.csv
7,37700,"[0.3333333333333333,0.0,0.0]",0.3333333333333333,0.0,0.0,False,,,,,
7,37725,"[0.3333333333333333,0.0,0.0]",0.3333333333333333,0.0,0.0,False,,,,,
7,37750,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,37775,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,37800,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,True,"[0, 0, 0]","[1, 0, 0]","[1, 0, 0]",,
7,37825,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,37850,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,37875,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,37900,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,37925,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,True,"[0, 0, 0]","[1, 0, 0]","[1, 0, 0]",,
7,37950,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,37975,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,38000,"[0.3333333333333333,0.0,0.0]",0.3333333333333333,0.0,0.0,False,,,,,
7,38025,"[0.3333333333333333,0.0,0.0]",0.3333333333333333,0.0,0.0,False,,,,,
7,38050,"[0.3333333333333333,0.0,0.0]",0.3333333333333333,0.0,0.0,True,"[0, 0, 0]","[1, 0, 0]","[0, 0, 0]",,
7,38075,"[0.3333333333333333,0.0,0.0]",0.3333333333333333,0.0,0.0,False,,,,,
7,38100,"[0.3333333333333333,0.0,0.0]",0.3333333333333333,0.0,0.0,False,,,,,
7,38125,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,38150,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,38175,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,True,"[0, 0, 0]","[1, 0, 0]","[1, 0, 0]",,
7,38200,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,38225,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,38250,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,38275,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,38300,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,True,"[0, 0, 0]","[1, 0, 0]","[1, 0, 0]",,
7,38325,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,38350,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,38375,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,38400,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,38425,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,True,"[0, 0, 0]","[1, 0, 0]","[1, 0, 0]",7_38425.npy,7_38425.csv
7,38450,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,38475,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,38500,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,38525,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,38550,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,True,"[0, 0, 0]","[1, 0, 0]","[1, 0, 0]",,
7,38575,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,38600,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,38625,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,38650,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,38675,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,True,"[0, 0, 0]","[1, 0, 0]","[1, 0, 0]",,
7,38700,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,38725,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,38750,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,38775,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,38800,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,True,"[0, 0, 0]","[1, 0, 0]","[1, 0, 0]",,
7,38825,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,38850,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,38875,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,38900,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,38925,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,True,"[0, 0, 0]","[1, 0, 0]","[1, 0, 0]",,
7,38950,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,38975,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,39000,"[0.3333333333333333,0.0,0.0]",0.3333333333333333,0.0,0.0,False,,,,,
7,39025,"[0.3333333333333333,0.0,0.0]",0.3333333333333333,0.0,0.0,False,,,,,
7,39050,"[0.3333333333333333,0.0,0.0]",0.3333333333333333,0.0,0.0,True,"[0, 0, 0]","[1, 0, 0]","[0, 0, 0]",,
7,39075,"[0.3333333333333333,0.0,0.0]",0.3333333333333333,0.0,0.0,False,,,,,
7,39100,"[0.3333333333333333,0.0,0.0]",0.3333333333333333,0.0,0.0,False,,,,,
7,39125,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
7,39150,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
7,39175,"[0.0,0.0,0.0]",0.0,0.0,0.0,True,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",7_39175.npy,7_39175.csv
7,39200,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
7,39225,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
7,39250,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
7,39275,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
7,39300,"[0.0,0.0,0.0]",0.0,0.0,0.0,True,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",,
7,39325,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
7,39350,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
7,39375,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
7,39400,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
7,39425,"[0.0,0.0,0.0]",0.0,0.0,0.0,True,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",,
7,39450,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
7,39475,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
7,39500,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
7,39525,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
7,39550,"[0.0,0.0,0.0]",0.0,0.0,0.0,True,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",,
7,39575,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
7,39600,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
7,39625,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,39650,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,39675,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,True,"[0, 0, 0]","[1, 0, 0]","[1, 0, 0]",,
7,39700,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,39725,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,39750,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,39775,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,39800,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,True,"[0, 0, 0]","[1, 0, 0]","[1, 0, 0]",,
7,39825,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,39850,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,39875,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,39900,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,39925,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,True,"[0, 0, 0]","[1, 0, 0]","[1, 0, 0]",7_39925.npy,7_39925.csv
7,39950,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,39975,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,40000,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,40025,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,40050,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,True,"[0, 0, 0]","[1, 0, 0]","[1, 0, 0]",,
7,40075,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,40100,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,40125,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,40150,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,40175,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,True,"[0, 0, 0]","[1, 0, 0]","[1, 0, 0]",,
7,40200,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,40225,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,40250,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,40275,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,40300,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,True,"[0, 0, 0]","[1, 0, 0]","[1, 0, 0]",,
7,40325,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,40350,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,40375,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,40400,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,40425,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,True,"[0, 0, 0]","[1, 0, 0]","[1, 0, 0]",,
7,40450,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,40475,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,40500,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,40525,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,40550,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,True,"[0, 0, 0]","[1, 0, 0]","[1, 0, 0]",,
7,40575,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,40600,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,40625,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,40650,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
7,40675,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,True,"[0, 0, 0]","[1, 0, 0]","[1, 0, 0]",7_40675.npy,7_40675.csv
7,40700,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
7,40725,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
7,40750,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
8,14050,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
8,14075,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
8,14100,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
8,14125,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
8,14150,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
8,14175,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
8,14200,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
8,14225,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
8,14250,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
8,14275,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
8,14300,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
8,14325,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
8,14350,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
8,14375,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
8,14400,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
8,14425,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
8,14450,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
8,14475,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
8,14500,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
8,14525,"[0.3333333333333333,0.0,0.0]",0.3333333333333333,0.0,0.0,True,"[0, 0, 0]","[1, 0, 0]","[0, 0, 0]",,
8,14550,"[0.3333333333333333,0.0,0.0]",0.3333333333333333,0.0,0.0,False,,,,,
8,14575,"[0.3333333333333333,0.0,0.0]",0.3333333333333333,0.0,0.0,False,,,,,
8,14600,"[0.6666666666666666,0.3333333333333333,0.0]",0.6666666666666666,0.3333333333333333,0.0,False,,,,,
8,14625,"[0.6666666666666666,0.3333333333333333,0.0]",0.6666666666666666,0.3333333333333333,0.0,False,,,,,
8,14650,"[0.6666666666666666,0.3333333333333333,0.0]",0.6666666666666666,0.3333333333333333,0.0,True,"[0, 0, 0]","[1, 0, 0]","[1, 1, 0]",,
8,14675,"[0.6666666666666666,0.3333333333333333,0.0]",0.6666666666666666,0.3333333333333333,0.0,False,,,,,
8,14700,"[0.6666666666666666,0.3333333333333333,0.0]",0.6666666666666666,0.3333333333333333,0.0,False,,,,,
8,14725,"[0.3333333333333333,0.3333333333333333,0.0]",0.3333333333333333,0.3333333333333333,0.0,False,,,,,
8,14750,"[0.3333333333333333,0.3333333333333333,0.0]",0.3333333333333333,0.3333333333333333,0.0,False,,,,,
8,14775,"[0.3333333333333333,0.3333333333333333,0.0]",0.3333333333333333,0.3333333333333333,0.0,True,"[0, 0, 0]","[0, 0, 0]","[1, 1, 0]",8_14775.npy,8_14775.csv
8,14800,"[0.3333333333333333,0.3333333333333333,0.0]",0.3333333333333333,0.3333333333333333,0.0,False,,,,,
8,14825,"[0.3333333333333333,0.3333333333333333,0.0]",0.3333333333333333,0.3333333333333333,0.0,False,,,,,
8,14850,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
8,14875,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
8,14900,"[0.0,0.0,0.0]",0.0,0.0,0.0,True,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",,
8,14925,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
8,14950,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
8,14975,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
8,15000,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
8,15025,"[0.0,0.0,0.0]",0.0,0.0,0.0,True,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",,
8,15050,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
8,15075,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
8,15100,"[0.6666666666666666,0.6666666666666666,0.0]",0.6666666666666666,0.6666666666666666,0.0,False,,,,,
8,15125,"[0.6666666666666666,0.6666666666666666,0.0]",0.6666666666666666,0.6666666666666666,0.0,False,,,,,
8,15150,"[0.6666666666666666,0.6666666666666666,0.0]",0.6666666666666666,0.6666666666666666,0.0,True,"[0, 0, 0]","[1, 1, 0]","[1, 1, 0]",,
8,15175,"[0.6666666666666666,0.6666666666666666,0.0]",0.6666666666666666,0.6666666666666666,0.0,False,,,,,
8,15200,"[0.6666666666666666,0.6666666666666666,0.0]",0.6666666666666666,0.6666666666666666,0.0,False,,,,,
8,15225,"[0.3333333333333333,0.3333333333333333,0.0]",0.3333333333333333,0.3333333333333333,0.0,False,,,,,
8,15250,"[0.3333333333333333,0.3333333333333333,0.0]",0.3333333333333333,0.3333333333333333,0.0,False,,,,,
8,15275,"[0.3333333333333333,0.3333333333333333,0.0]",0.3333333333333333,0.3333333333333333,0.0,True,"[0, 0, 0]","[0, 0, 0]","[1, 1, 0]",,
8,15300,"[0.3333333333333333,0.3333333333333333,0.0]",0.3333333333333333,0.3333333333333333,0.0,False,,,,,
8,15325,"[0.3333333333333333,0.3333333333333333,0.0]",0.3333333333333333,0.3333333333333333,0.0,False,,,,,
8,15350,"[0.6666666666666666,0.3333333333333333,0.0]",0.6666666666666666,0.3333333333333333,0.0,False,,,,,
8,15375,"[0.6666666666666666,0.3333333333333333,0.0]",0.6666666666666666,0.3333333333333333,0.0,False,,,,,
8,15400,"[0.6666666666666666,0.3333333333333333,0.0]",0.6666666666666666,0.3333333333333333,0.0,True,"[0, 0, 0]","[1, 0, 0]","[1, 1, 0]",,
8,15425,"[0.6666666666666666,0.3333333333333333,0.0]",0.6666666666666666,0.3333333333333333,0.0,False,,,,,
8,15450,"[0.6666666666666666,0.3333333333333333,0.0]",0.6666666666666666,0.3333333333333333,0.0,False,,,,,
8,15475,"[0.3333333333333333,0.6666666666666666,0.0]",0.3333333333333333,0.6666666666666666,0.0,False,,,,,
8,15500,"[0.3333333333333333,0.6666666666666666,0.0]",0.3333333333333333,0.6666666666666666,0.0,False,,,,,
8,15525,"[0.3333333333333333,0.6666666666666666,0.0]",0.3333333333333333,0.6666666666666666,0.0,True,"[0, 0, 0]","[0, 1, 0]","[1, 1, 0]",8_15525.npy,8_15525.csv
8,15550,"[0.3333333333333333,0.6666666666666666,0.0]",0.3333333333333333,0.6666666666666666,0.0,False,,,,,
8,15575,"[0.3333333333333333,0.6666666666666666,0.0]",0.3333333333333333,0.6666666666666666,0.0,False,,,,,
8,15600,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
8,15625,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
8,15650,"[0.0,0.0,0.0]",0.0,0.0,0.0,True,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",,
8,15675,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
8,15700,"[0.0,0.0,0.0]",0.0,0.0,0.0,False,,,,,
8,15725,"[0.6666666666666666,0.3333333333333333,0.0]",0.6666666666666666,0.3333333333333333,0.0,False,,,,,
8,15750,"[0.6666666666666666,0.3333333333333333,0.0]",0.6666666666666666,0.3333333333333333,0.0,False,,,,,
8,15775,"[0.6666666666666666,0.3333333333333333,0.0]",0.6666666666666666,0.3333333333333333,0.0,True,"[0, 0, 0]","[1, 1, 0]","[1, 0, 0]",,
8,15800,"[0.6666666666666666,0.3333333333333333,0.0]",0.6666666666666666,0.3333333333333333,0.0,False,,,,,
8,15825,"[0.6666666666666666,0.3333333333333333,0.0]",0.6666666666666666,0.3333333333333333,0.0,False,,,,,
8,15850,"[0.6666666666666666,0.3333333333333333,0.0]",0.6666666666666666,0.3333333333333333,0.0,False,,,,,
8,15875,"[0.6666666666666666,0.3333333333333333,0.0]",0.6666666666666666,0.3333333333333333,0.0,False,,,,,
8,15900,"[0.6666666666666666,0.3333333333333333,0.0]",0.6666666666666666,0.3333333333333333,0.0,True,"[0, 0, 0]","[1, 1, 0]","[1, 0, 0]",,
8,15925,"[0.6666666666666666,0.3333333333333333,0.0]",0.6666666666666666,0.3333333333333333,0.0,False,,,,,
8,15950,"[0.6666666666666666,0.3333333333333333,0.0]",0.6666666666666666,0.3333333333333333,0.0,False,,,,,
8,15975,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
8,16000,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
8,16025,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,True,"[0, 0, 0]","[1, 0, 0]","[1, 0, 0]",,
8,16050,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
8,16075,"[0.6666666666666666,0.0,0.0]",0.6666666666666666,0.0,0.0,False,,,,,
8,16100,"[0.6666666666666666,0.3333333333333333,0.0]",0.6666666666666666,0.3333333333333333,0.0,False,,,,,
8,16125,"[0.6666666666666666,0.3333333333333333,0.0]",0.6666666666666666,0.3333333333333333,0.0,False,,,,,
8,16150,"[0.6666666666666666,0.3333333333333333,0.0]",0.6666666666666666,0.3333333333333333,0.0,True,"[0, 0, 0]","[1, 1, 0]","[1, 0, 0]",,
8,16175,"[0.6666666666666666,0.3333333333333333,0.0]",0.6666666666666666,0.3333333333333333,0.0,False,,,,,
8,16200,"[0.6666666666666666,0.3333333333333333,0.0]",0.6666666666666666,0.3333333333333333,0.0,False,,,,,
8,16225,"[0.6666666666666666,0.3333333333333333,0.0]",0.6666666666666666,0.3333333333333333,0.0,False,,,,,
8,16250,"[0.6666666666666666,0.3333333333333333,0.0]",0.6666666666666666,0.3333333333333333,0.0,False,,,,,
8,16275,"[0.6666666666666666,0.3333333333333333,0.0]",0.6666666666666666,0.3333333333333333,0.0,True,"[0, 0, 0]","[1, 1, 0]","[1, 0, 0]",8_16275.npy,8_16275.csv
8,16300,"[0.6666666666666666,0.3333333333333333,0.0]",0.6666666666666666,0.3333333333333333,0.0,False,,,,,
8,16325,"[0.6666666666666666,0.3333333333333333,0.0]",0.6666666666666666,0.3333333333333333,0.0,False,,,,,
8,16350,"[0.6666666666666666,0.3333333333333333,0.0]",0.6666666666666666,0.3333333333333333,0.0,False,,,,,
8,16375,"[0.6666666666666666,0.3333333333333333,0.0]",0.6666666666666666,0.3333333333333333,0.0,False,,,,,
8,16400,"[0.6666666666666666,0.3333333333333333,0.0]",0.6666666666666666,0.3333333333333333,0.0,True,"[0, 0, 0]","[1, 1, 0]","[1, 0, 0]",,
8,16425,"[0.6666666666666666,0.3333333333333333,0.0]",0.6666666666666666,0.3333333333333333,0.0,False,,,,,
8,16450,"[0.6666666666666666,0.3333333333333333,0.0]",0.6666666666666666,0.3333333333333333,0.0,False,,,,,
8,16475,"[0.6666666666666666,0.3333333333333333,0.0]",0.6666666666666666,0.3333333333333333,0.0,False,,,,,
8,16500,"[0.6666666666666666,0.3333333333333333,0.0]",0.6666666666666666,0.3333333333333333,0.0,False,,,,,
8,16525,"[0.6666666666666666,0.3333333333333333,0.0]",0.6666666666666666,0.3333333333333333,0.0,True,"[0, 0, 0]","[1, 1, 0]","[1, 0, 0]",,
8,16550,"[0.6666666666666666,0.3333333333333333,0.0]",0.6666666666666666,0.3333333333333333,0.0,False,,,,,
8,16575,"[0.6666666666666666,0.3333333333333333,0.0]",0.6666666666666666,0.3333333333333333,0.0,False,,,,,
8,16600,"[0.6666666666666666,0.3333333333333333,0.0]",0.6666666666666666,0.3333333333333333,0.0,False,,,,,
8,16625,"[0.6666666666666666,0.3333333333333333,0.0]",0.6666666666666666,0.3333333333333333,0.0,False,,,,,
